"URL","ID","Imagen","Descripcion","Precio","Ubicacion","Habitaciones","Banos","Dimension_propiedad","Dimension_terreno","Titulo","Phone1","Phone2","Email","Seller","Tipo_de_vendedor","Estado","Nueva_usada","Type","Venta_Arriendo","Region","Comuna_Ciudad","Parqueaderos","Year","Destacado_Superdestacado","url","seller_id"
Referencia Interna : Tera-4000",260000,"Roosevelt, Punta del Este, ","2","2","71 m2","71 m2","Departamento en Punta del Este",42497364,,,"Nancy Gutierrez Propiedades",,"Buen estado","N/A","Apartamento","Venta","Maldonado","Roosevelt, Punta del Este","1",,,"https://www.infocasas.com.uy/departamento-en-punta-del-este/189720883","201060"
"https://www.infocasas.com.uy/venta-de-casa-en-nueva-helvecia-colonia-uruguay/188531239",188531239,"[""https://cdn2.infocasas.com.uy/web/650718ed6b49e_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718ee29ed0_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718eed5963_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718ef85ccb_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f02f8ad_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f0e896a_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f198877_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f26c426_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f31833d_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f3a477f_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f49cecd_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f558656_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650718f616d7f_infocdn.jpg""]","Casa en 1 planta.  Living/Comedor. 2 dormitorio(s). Cocina Con pasaplatos. A estrenar.Casa a estrenar en Nueva Helvecia, con ingreso sobre Esteban Lazague, proximo a canchas de tenis ""La Colonia"", en zona de crecimiento constante.Muros exteriores de la vivienda en ladrillo de campo revocados en su cara exterior. En el interior se colocó lana de vidrio y placas de yeso.Techos livianos de cielorraso, arriba chapa y pisos de hormigón lustrados.Posibilidad Financiacion:Con entrega 30 % del valor total se otorga la posesión, el resto es financiación directa.",84000,"Nueva Helvecia, Esteban Lazague - Nueva Helvecia ","2","1","55 m2","982 m2","Venta de casa en Nueva Helvecia, Colonia, Uruguay",59898286379,,,"Toribio Achával Uruguay",,"A estrenar","N/A","Casa","Venta","Colonia","Nueva Helvecia",,,,"https://www.infocasas.com.uy/venta-de-casa-en-nueva-helvecia-colonia-uruguay/188531239","53810"
"https://www.infocasas.com.uy/terreno-en-venta-eden-rock/189218570",189218570,"[""https://cdn2.infocasas.com.uy/repo/img/203121_SIP-6836-TRA_836.jpg""]","Terreno de 553m2 ubicado en Eden Rock, a pocos metros del mar
Referencia Interna : Tera-6836",85000,"Edén Rock, Calle 1234",,"1",,"553 m2","Terreno en venta - Eden Rock",42499697,99832092,,"SíPUNTA Servicios Inmobiliarios",,"Buen estado","N/A","Terreno","Venta","Maldonado","Edén Rock",,,,"https://www.infocasas.com.uy/terreno-en-venta-eden-rock/189218570","203121"
"https://www.infocasas.com.uy/excelente-oferta-en-forest-tower-punta-del-este/189618693",189618693,"[""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_290.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_176.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_737.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_616.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_788.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_64.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_665.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_415.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_501.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_306.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_373.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_3.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_301.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_539.jpg"",""https://cdn2.infocasas.com.uy/repo/img/202912_272RH_987.jpg""]","Impecable apartamento con 2 1/2 dormitorios (duermen 5) 2 banios, living/comedor, cocina, balcon y garaje. Elegante entrada con recepcion 24/7 y hall, edificio cuenta con gym, sauna, piscina externa y cubierta climatizada, sala wi-fi, sala de juegos, parrilleros comunes. Averigue financiacion.

Alquiler enero:Â 13500

Alquiler de Enero por Primera Quincena:Â 7500

Alquiler de Enero por Segunda Quincena:Â 6400

Alquiler febrero:Â 8200

Alquiler de Febrero por Primera Quincena:Â 4200

Alquiler de Febrero por Segunda Quincena:Â 3000

Alquiler mensual temp. baja:Â 1300

Alquiler de Fin de AÃ±o:Â 7500",0,"Península, Punta del Este, ","2","2","95 m2",,"Excelente oferta en Forest Tower, Punta del Este",99381172,4222837,,"Margret",,"Buen estado","N/A","Apartamento","Venta","Maldonado","Península, Punta del Este",,,,"https://www.infocasas.com.uy/excelente-oferta-en-forest-tower-punta-del-este/189618693","202912"
"https://www.infocasas.com.uy/1-alberto-mndez-120/188489414",188489414,"[""https://cdn2.infocasas.com.uy/web/650715e59555a_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715e6449ae_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715e6ebbe8_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715e797542_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715e84d1d7_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715e8d5a4a_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715e9942d7_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715ea34e61_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715eac964f_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715eb78fcc_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715ec0e77e_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715ecb10da_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715ed5abcc_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715ee13f72_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715eeb2eb3_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715ef5d1b1_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f00ea77_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f0e3b4e_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f1b3b34_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f280079_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f337227_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f42040c_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f506438_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f59c9b0_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f67dd56_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f742241_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/650715f7f0390_infocdn.jpg""]","Casa. Con amplio jardin. 3 dormitorio(s). Cocina Con comedor diario 1 dependencia(s). Garage. Jardín. Reciclada. Disp. inmediata.   Antigua casa reciclada con exclente ubicación a 2 cuadras del Puerto de ColoniaConsta de cocina con comedor diario integrado, 2 habitaciones al frente con ventanas a la calle y conectadas entre sí, otra habitación al fondo y 1 baño completo.Departamento monoambiente con baño.Patio y amplio jardín.Entrada de vehículos con espacio de cocheras con capacidad para varios vehículos.",295000,"Colonia del Sacramento, Alberto Méndez al 100","3","1","112 m2",,"1 - Alberto Méndez 120",59898606020,,,"Toribio Achával Uruguay",,"A estrenar","N/A","Casa","Venta","Colonia","Colonia del Sacramento","1",,,"https://www.infocasas.com.uy/1-alberto-mndez-120/188489414","53810"
"https://www.infocasas.com.uy/vende-chacra-de-9-hectareas-a-33km-de-la-ciudadde-rivera/190290501",190290501,"[""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_414.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_283.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_160.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_291.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_37.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_459.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_314.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_635.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_487.jpg"",""https://cdn2.infocasas.com.uy/repo/img/350458_6436488_679.jpg""]","VENDE CHACRA DE 9 HECTAREAS CON 2 DE ELLAS FORESTDAS- A 33KM DE LA CIUDAD DE RIVERA  

- UBICACIÓN: RUTA N°5 A 33 KILOMETROS DE LA CIUDAD DE RIVERA 

. - CARACTERÍSTICAS:  

- 7 hectáreas de campo ganadero.  

-2 hectáreas de área forestada, con una amplia variedad de eucaliptus. 

-Construcción liviana a terminar  

-Pozo artesiano con 40 metros de profundidad 

-Aguada natural que se ha mantenido en fuertes sequias, aguada artificial (tajamar). 

-entrada hasta el campo muy accesible 

VALOR USD 68.500 (dólares americanos)

Por más información, consultas o visitas, comunícate atraves de nuestro whatsapp.

Ferreira Propiedades  

""Generando confianza"" ",68500,"Rivera, ",,"1","40 m2","90.000 m2","VENDE CHACRA DE 9 HECTAREAS- A 33KM DE LA CIUDAD DE RIVERA  ",59899632470,,,"Ferreira Propiedades",,"Buen estado","N/A","Chacra o Campo","Venta","Rivera","Rivera",,,,"https://www.infocasas.com.uy/vende-chacra-de-9-hectareas-a-33km-de-la-ciudadde-rivera/190290501","350458"
"https://www.infocasas.com.uy/t101400-terreno-a-la-venta-en-ocean-park-punta-del-este/190293777",190293777,"[""https://cdn2.infocasas.com.uy/repo/img/173325790_2513_4.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173325790_2513_546.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173325790_2513_128.jpg""]","**T101400** Terreno de 720m² de superficie excelentemente ubicado en una zona de gran potencial de expansión. A pocas cuadras del mar, a minutos del centro comercial de Piriápolis y Punta del Este, con servicios de abastecimiento en la zona.En un entorno muy tranquilo, ideal para construir su vivienda permanente, descanso o renta en íntimo contacto con la naturaleza. Luz y agua en la puerta.",63000,"Ocean Park, BARILOCHE Y SARMIENTO",,"1",,"720 m2","**T101400** Terreno a la venta en OCEAN PARK - PUNTA DEL ESTE",91317229,,,"JACQUELINE MOREIRA INMOBILIARIA",,"Buen estado","N/A","Terreno","Venta","Maldonado","Ocean Park",,,,"https://www.infocasas.com.uy/t101400-terreno-a-la-venta-en-ocean-park-punta-del-este/190293777","173325790"
"https://www.infocasas.com.uy/apartamento-en-la-pennsula-de-punta-del-este/190339097",190339097,"[""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_937.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_206.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_550.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_847.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_742.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_627.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_720.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_691.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_259.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_401.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_665.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_436.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_749.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_384.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173687673_CW199379_829.jpg""]","Hermoso apartamento en Punta del Este Cómodo y amplio apartamento con bellísimas vistas al mar, de 4 dormitorios, 3 baños y uno en suite.Cocina definida y muy cómoda, tiene garage y muy buenos amenities:-Wifi en el apartamento.-Portería 24hs.-Piscina cerrada.-Servicio de mucama.-Sala de juego para niños.-Barbacoas equipadas para fiestas y reuniones.-Gimnasio.-Sala de pool y ping pong. Alquiler Verano: ConsultarCoordine su visita! (CW199379)",340000,"Península, Punta del Este, 19 Comodoro Gorlero","4","3","110 m2","110 m2","Apartamento en la Península de Punta del Este",97465803,,,"SDuran & Asociados",,"Excelente estado","N/A","Apartamento","Venta","Maldonado","Península, Punta del Este","1","1975",,"https://www.infocasas.com.uy/apartamento-en-la-pennsula-de-punta-del-este/190339097","173687673"
"https://www.infocasas.com.uy/excelente-galpn-a-metros-de-propios/190540658",190540658,"[""https://cdn2.infocasas.com.uy/repo/img/4_KSK-KSK-534_701.jpg"",""https://cdn2.infocasas.com.uy/repo/img/4_KSK-KSK-534_974.jpg"",""https://cdn2.infocasas.com.uy/repo/img/4_KSK-KSK-534_693.jpg"",""https://cdn2.infocasas.com.uy/repo/img/4_KSK-KSK-534_795.jpg"",""https://cdn2.infocasas.com.uy/repo/img/4_KSK-KSK-534_636.jpg""]","Espectacular Galpón en una de las zonas más transitadas deMontevideo.Oficinas al frente, retiro para estacionamiento de 3 vehículoscómodos. Al fondo un gran Galpón, con 250m2 de planta + una segundaplanta de 100m2 que balconea.Opción de realizar un ingreso de vehículos al galpón para serutilizado como Garaje.Kosak Inversiones Inmobiliarias                                            .  *** (KSK-KSK-534)",160000,"La Blanqueada, 100",,"1","1 m2","1 m2","Excelente Galpón A Metros De Propios",59899232000,,,"Kosak Inversiones Inmobiliarias",,"Buen estado","N/A","Local Comercial","Venta","Montevideo","La Blanqueada",,,,"https://www.infocasas.com.uy/excelente-galpn-a-metros-de-propios/190540658","4"
"https://www.infocasas.com.uy/edificio-con-amenities-2-dormitorios-en-playa-brava/190605560",190605560,"[""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_449.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_342.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_800.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_222.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_219.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_14.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_508.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_669.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_651.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_631.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_500.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173608396_HAUS-954-TRA_608.jpg""]","APARTAMENTO EN LA BRAVA - 2 DORMITORIO
Descubre Tu Rincón en Tamaro, Punta del Este

Departamento de 2 dormitorio y 2 baños con un amplio balcón te espera en la Torre Tamaro, ubicada en la parada 6 de la Brava, a tan solo dos cuadras de la playa de Punta del Este.

El departamento cuenta con dos espaciosos dormitorios, una sala de estar y comedor luminosa, una cocina moderna integrada y un balcón donde podrás disfrutar de vistas panoramicas.

La Torre Tamaro ofrece una gama de comodidades excepcionales:

- pileta climatizada - solarium para relajarse al sol - barbacoa para eventos especiales - playroom para entretenimiento - gimnasio - lavandería - Wi-Fi - sala ciber -

Este departamento también incluye un garaje para tu comodidad. Ya sea que busques una residencia permanente o una inversión en un destino de playa exclusivo, este espacio te brinda el mejor estilo de vida costero en Punta del Este.

Uruhaus - Feel at home.
Referencia Interna : Tera-954",0,"Aidy Grill, Punta del Este, ","2","2","85 m2","85 m2","EDIFICIO CON AMENITIES - 2 DORMITORIOS EN PLAYA BRAVA",59891208112,,,"URUHAUS_",,"Excelente estado","N/A","Apartamento","Venta","Maldonado","Aidy Grill, Punta del Este","1",,,"https://www.infocasas.com.uy/edificio-con-amenities-2-dormitorios-en-playa-brava/190605560","173608396"
"https://www.infocasas.com.uy/apartamento-en-mansa-3-dormitorios-3-baos-garage/189831635",189831635,"[""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_341.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_544.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_354.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_276.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_303.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_523.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_553.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_897.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_803.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_772.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_513.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_622.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_961.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_654.jpg"",""https://cdn2.infocasas.com.uy/repo/img/113054_FAR-32824-TRA_162.jpg""]","Estupendo apartamento frente a la Playa Mansa. Muy buenas vistas. Amenities. Vigilancia y recepción 24 horas.
Referencia Interna : Tera-32824",0,"Playa Mansa, Punta del Este, ","3","3",,,"Apartamento en Mansa 3 dormitorios 3 baños, garage",42441111,53651811,,"Faro Grupo Inmobiliario",,"Excelente estado","N/A","Apartamento","Venta","Maldonado","Playa Mansa, Punta del Este","1",,,"https://www.infocasas.com.uy/apartamento-en-mansa-3-dormitorios-3-baos-garage/189831635","113054"
"https://www.infocasas.com.uy/venta-casa-de-3-dormitorios-en-barrio-cantegril/190026871",190026871,"[""https://cdn2.infocasas.com.uy/repo/img/173422784_IPTA-456-TRA_107.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173422784_IPTA-456-TRA_179.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173422784_IPTA-456-TRA_873.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173422784_IPTA-456-TRA_478.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173422784_IPTA-456-TRA_993.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173422784_IPTA-456-TRA_1000.jpg""]","Propiedad de 3 dormitorios en barrio Cantegril

Consulte con nuestros asesores.

La presente publicacion describe las caracteristicas esenciales del inmueble, debiendose consultar al responsable de la operacion por la eventual actualizacion de las medidas, descripciones arquitectonicas y funcionales, servicios, impuestos, precios y demas informacion, cuyos valores son aproximados y estimados a la fecha.
Referencia Interna : Tera-456",410000,"Cantegril, Punta del Este, Barrio Cantegril","3","4","180 m2","500 m2","Venta Casa de 3 dormitorios en barrio Cantegril",97323747,,,"Inmobiliaria Punta",,"Buen estado","N/A","Casa","Venta","Maldonado","Cantegril, Punta del Este","1",,,"https://www.infocasas.com.uy/venta-casa-de-3-dormitorios-en-barrio-cantegril/190026871","173422784"
"https://www.infocasas.com.uy/fina-planta-de-270m2-sobre-bulevar-espaa/189713605",189713605,"[""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_959.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_160.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_188.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_808.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_436.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_31.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_891.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_636.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_157.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_507.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_963.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_545.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_12.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_416.jpg"",""https://cdn2.infocasas.com.uy/repo/img/323_TES-2908-TRA_808.jpg""]","Oportunidad! Fina planta de 270m2 con amplios ambientes. Muy luminosa.

Edificio de Categoría sobre Bulevar España con finas terminaciones.
Cuenta con amplio living apaisado sobre Bulevar con salida a terraza. Comedor con posibilidad de integrar al living y estar diario, o separados con puerta corrediza de madera. 
Estar diario muy luminoso con salida a balcon.
5 dormitorios amplios con placar, 2 al frente.
2 baños completos.
Amplia cocina, lavadero y 2 dormitorios de servicio y baño completo.
Garage doble con baulera.
Calefaccion por losa radiante.
Porteria.

No pierda la oportunidad! Amplio apartamento de categoría, muy bien ubicado, cerca de todos los servicios, supermercados, restaurantes y a pocos metros del mar.
Contactenos!
Referencia Interna : Tera-2908",550000,"Pocitos, ","5","2","270 m2","270 m2","Fina planta de 270m2 sobre Bulevar España",27072965,27072966,,"Tesouro",,"Buen estado","N/A","Apartamento","Venta","Montevideo","Pocitos","1","1965",,"https://www.infocasas.com.uy/fina-planta-de-270m2-sobre-bulevar-espaa/189713605","323"
"https://www.infocasas.com.uy/apartamento-en-venta-y-alquiler-en-peninsula-3-dormitorios-y-dependencia/190618822",190618822,"[""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_311.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_129.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_418.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_915.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_793.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_891.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_964.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_437.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_818.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_764.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_177.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_433.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_22.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_391.jpg"",""https://cdn2.infocasas.com.uy/repo/img/5226_NLV-213508-TRA_550.jpg""]","OPORTUNIDAD. Apartamento de 3dormitorios mas dependencia amplio, cómodo y luminoso. Con una preciosa vista al mar, a la playa mansa y brava. 

Es una torre de excelente calidad constructiva, con 22 pisos de altura, 66 departamentos en total y con cuatro departamentos por planta.
Sus unidades poseen muy buenas dimensiones, calefacción por losa radiante y excelentes vistas al mar y al puerto de Punta del Este.
Amenities: Recepción y Vigilancia 24 hs, servicio de mucamas y Play Room. 

Estamos a su disposición, no dude en consultar.
Referencia Interna : Tera-213508",360000,"Península, Punta del Este, ","3","3","160 m2","160 m2","Apartamento en venta y alquiler en Peninsula, 3 dormitorios y dependencia",59891419922,59891440441,,"Nana Lavagna",,"Buen estado","N/A","Apartamento","Alquiler","Maldonado","Península, Punta del Este","1",,,"https://www.infocasas.com.uy/apartamento-en-venta-y-alquiler-en-peninsula-3-dormitorios-y-dependencia/190618822","5226"
"https://www.infocasas.com.uy/apartamento-en-alquiler/189963888",189963888,"[""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_730.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_226.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_254.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_2.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_383.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_95.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_437.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_708.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_555.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_866.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_54.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_171.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_203.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_436.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-2761-TRA_374.jpg""]","APARTAMENTO EN UN PISO 11, LINDA VISTA SE ENCUENTRA EN PARADA 4 DE ROOSEVELT, CUENTA CON TODOS LOS SERVICIOS 
Apartamento en Roosevelt - Punta del Este
Ubicado a 400 metros del Mar. 
Unidad de 3 Dormitorios 3 Baños 3 Suites , con capacidad para 7 personas 
Cocina : Cocina, Living Comedor 
Equipamiento : Microondas - Lavarropas - Freezer - 


Consulte con nuestros asesores.
Referencia Interna : Tera-2761",0,"Roosevelt, Punta del Este, ","3","3",,,"apartamento en alquiler",42446757,,,"LIVING PUNTA",,"Buen estado","N/A","Apartamento","Alquiler","Maldonado","Roosevelt, Punta del Este","1","2012",,"https://www.infocasas.com.uy/apartamento-en-alquiler/189963888","147051"
